番剧名称,评分,播放量,追番人数,弹幕总数,评分人数,类型,是否为大会员
思维覆写,9.6,10820045,594892,134876,13214,漫画改|奇幻,1
热诚传说 第二季,8.2,12738879,1494396,242357,1600,游戏改|奇幻|战斗|架空,0
历物语,9.7,8894650,593857,93034,2400,奇幻|校园,0
咱们裸熊 第一季（中配）,9.8,18110335,619517,203878,5660,搞笑,0
架向星空之桥,9,7421194,591278,312658,2469,日常|治愈,0
黑白来看守所 第二季,9.2,13607081,1210415,290389,1803,搞笑|漫画改,0
犬夜叉完结篇,9.8,26756793,2652431,472980,12089,漫画改|热血|奇幻|战斗,0
大图书馆的牧羊人,9.3,12791660,584439,381541,2506,日常,0
房东青春期！,9.4,17455631,583891,108145,2305,萌系|日常,0
月歌。THE ANIMATION2,7.9,2185660,636474,23228,596,原创|声控|偶像|日常,1
巴克·亚罗/BACK ARROW,9.6,8341492,581793,61773,5606,原创|机战|架空,1
文豪与炼金术师 ～审判的齿轮～,9,4385236,581760,59778,2776,游戏改|奇幻|架空,1
Code:Realize ～创世的姬君～,9,8821088,580942,96417,1710,恋爱|乙女|游戏改|奇幻,0
星之声,9.1,3056867,579749,23738,1270,科幻|少女|治愈|机战,0
失忆症,9.2,7949146,586898,168792,1301,奇幻|乙女,0
逆转裁判,8.7,22791584,717095,1017403,2825,推理|智斗|游戏改|职场,0
心灵想要大声呼喊,9.3,2460083,576254,68207,6228,校园|治愈,1
鸦KARAS,9.8,4792574,573816,83472,4748,奇幻|战斗,0
只要你说你爱我,7.8,5171230,585402,162595,2383,日常|少女|恋爱,0
环太平洋：黑色禁区,6.3,9166209,565768,74042,6063,战斗|科幻|机战|原创,1
翼年代记 第一季,9.6,2485119,636757,25759,1969,热血|架空|穿越|冒险,0
天体的秩序,9.4,9129589,567556,413128,3051,奇幻|日常|治愈|萝莉,0
迷家,4.2,16688747,562051,768825,9739,原创,0
记录的地平线 第二季,9.5,39087801,1784913,627054,7010,奇幻|智斗|穿越|冒险,0
浪客剑心,9.7,9890522,627405,98550,3901,热血|战斗|历史|漫画改,1
丹特丽安的书架,9.7,3570266,564373,64966,5383,奇幻|治愈|声控|冒险,0
潘朵拉之心,9.6,6307668,559071,154654,3222,奇幻|神魔|冒险,0
喜欢上你的那个瞬间。～告白实行委员会～,9.6,5222335,2356690,85315,2348,恋爱|校园|声控,1
重启咲良田,9.8,5075996,557429,76599,14913,小说改|日常|奇幻|校园,1
绯弹的亚里亚 AA,8,13929453,1603645,475265,1157,热血|校园|战斗,0
Anne Happy,9.6,8155997,555681,305754,2901,萌系|校园|日常,0
高分少女 第二季,9.9,8279133,554977,107451,26324,漫画改|恋爱,1
約會大作戰 第二季 （僅限港澳台地區）,8.7,1009254,554311,78036,2589,奇幻|战斗,0
歌舞伎町夏洛克,7.5,12381791,554093,159094,9910,原创|推理|冒险|声控,1
无头骑士异闻录×2 转,9.5,13038280,1694805,535339,2080,奇幻|日常|声控|小说改,0
城下町的蒲公英,9.6,5345568,548528,123756,4725,治愈|搞笑,0
SSSS.电光机王,9.7,4205767,548506,34301,2314,原创|战斗|机战|特摄,1
名侦探柯南：绀青之拳,7.5,16068465,3737535,317107,14493,悬疑|动画|动作|漫画改,1
爱丽丝与藏六,9.3,7288430,545515,223022,1928,魔法|日常|治愈|萝莉,0
[C]THE MONEY OF SOUL AND POSSIBILITY CONTROL,9.2,4957725,543006,77592,2969,奇幻|战斗|智斗|原创,0
人马少女的烦恼,9.2,9609617,542228,241258,3070,奇幻|日常|漫画改,0
恶魔战线,8.2,6872046,541928,85301,2915,恋爱|奇幻|漫画改,1
奇诺之旅（2017）,9.8,4577450,603944,50644,5430,奇幻|小说改|架空|冒险,1
格林笔记 The Animation,8.9,7571714,541150,102695,3334,游戏改|架空|冒险,1
3月的狮子 第二季,9.8,12934425,1345363,256070,17706,日常|励志|漫画改,0
轻音少女 剧场版,9.9,3190253,1917981,193544,51779,日常|萌系|音乐|校园,1
刀剑神域 Extra Edition,8.7,13097043,7188445,199921,4345,小说改|热血|战斗|科幻,0
命运石之门 负荷领域的既视感,9.8,6362889,1963790,234769,10467,科幻|穿越,0
南家三姐妹,9.7,7620228,643000,287342,3344,萌系|搞笑|日常,0
IDOLiSH7-偶像星愿- Second BEAT!,9.8,4543997,652248,85917,3869,游戏改|声控|偶像,1
听我的电波吧,9.8,7666212,533593,113308,14125,职场|励志|搞笑|漫画改,1
不愉快的怪物庵 续,9.6,12031515,811187,123211,3965,治愈|神魔|漫画改,0
黑子的篮球 第3期,9.3,49898123,1207243,1885415,2256,运动|热血|声控|社团,1
KEMURIKUSA,9.7,7255920,530465,79261,12117,原创|战斗,1
深夜的超自然公务员,7.6,10771366,527213,74338,3331,漫画改|奇幻|职场|声控,1
不愉快的怪物庵,9.4,6829303,811188,117499,2616,奇幻|日常|治愈,0
八犬传 -东方八犬异闻- 第一季,9.7,6562175,578019,124498,1978,奇幻,0
机动战士高达独角兽(UC) RE:0096,9.4,26598565,522493,291862,3833,热血|机战|科幻|战斗,0
目隐都市的演绎者,9.6,4222065,522130,69075,6786,奇幻|声控|励志|音乐,0
织田肉桂信长,9.7,7970987,520658,110275,7673,漫画改|搞笑|日常|萌系,1
终末的伊泽塔,9.3,7683171,520527,243351,2563,战斗|魔法|原创|架空,0
厨神小当家2（中配）,6.8,1529413,693207,14453,559,漫画改|奇幻|冒险|美食,1
OVERLORD SP,9.4,41120566,8682479,48597,3859,科幻|奇幻|战斗|日常,0
舞动青春,9.6,17041458,518907,340011,9304,运动|漫画改|励志,0
TARI TARI,9.7,3313352,526092,86516,4211,日常|音乐|校园|催泪,0
龙之界点,8.1,4367746,516004,131783,1625,奇幻|战斗,0
公主恋人！,8,7723468,514825,227852,1204,,0
爱书的下克上：为了成为图书管理员不择手段！ 第二部,9.6,6107638,577910,98112,7758,小说改|穿越|架空|励志,1
无头骑士异闻录×2 承,9.5,18141869,1694812,683243,2294,奇幻|日常|声控|小说改,0
飞翔的魔女,9.8,5049388,546920,93761,8889,魔法|日常|治愈,0
明治东京恋伽,9.2,12093798,513987,176740,2742,恋爱|乙女|游戏改|声控,0
魔法少女育成计划,7.9,9959482,511734,418342,3323,魔法,0
全金属狂潮 Invisible Victory,9.7,9621251,718870,116287,8033,机战|战斗|时泪|小说改,0
我们大家的河合庄,9.7,3034075,523370,54355,5500,日常|恋爱|校园,0
天降之物Final 我永远的鸟笼,9.8,4866820,1237897,62668,6183,奇幻,0
CHAOS;CHILD,8.1,8465665,509364,132849,1721,推理,0
KARNEVAL狂欢节,9.6,4750249,505811,147004,1706,奇幻|战斗|声控|架空,0
机动战士高达 铁血的奥尔芬斯 第一季,9.4,14610825,563134,221477,6263,热血|机战|科幻|战斗,0
夏目友人帐 OVA,9.7,3914131,5319444,54610,3052,奇幻|日常|治愈,1
IDOLiSH7-偶像星愿-,9.8,11894507,652248,233705,6729,音乐|偶像|游戏改,0
高达创形者 再起 第二季,9.8,10232870,564692,142494,13180,原创|热血|科幻|机战,0
鲁邦三世VS名侦探柯南THE MOVIE,9.7,3447798,3737582,70281,2188,原创|智斗|推理,0
月歌,9.6,10585544,636474,538788,2201,乙女|音乐|偶像,0
BanG Dream! 梦想协奏曲 第三季,9.8,4675990,671415,113629,6385,原创|校园|音乐,1
天元突破红莲螺岩,9.8,8172368,611718,131450,16651,热血|科幻|励志|机战,0
蔷薇少女,9.7,3387315,607661,58464,2398,萌系|奇幻,0
名侦探柯南 Episode“ONE” 变小的名侦探,9.7,3647477,3737582,97370,1987,漫画改|推理|智斗,0
在盛夏等待,9.3,2292254,499154,55126,2219,科幻|催泪|恋爱|原创,0
狼的孩子雨和雪,9.8,2945670,491475,64609,8464,治愈|励志|催泪,1
神不在的星期天,9.3,4551912,489846,119774,2554,架空,0
魔笛MAGI 辛巴达的冒险,9.5,11651539,1112816,187994,1378,奇幻|战斗|架空|冒险,0
人形电脑天使心,9.8,2986187,483663,104150,5062,日常|少女,0
零之使魔 双月骑士,9.2,13960345,1430798,784705,3160,奇幻|战斗|小说改|架空,0
潜行吧！奈亚子 Remember My Love,9.3,5914904,809676,12485,457,萌系|奇幻,0
BanG Dream!,9.5,8173045,671415,219816,3331,校园|音乐|社团|日常,0
魔法战争,4.4,6574241,480552,155187,3533,战斗,0
爱书的下克上：为了成为图书管理员不择手段！,9.5,10253811,577910,164452,10700,小说改|穿越|架空|励志,1
魔偶马戏团,8.8,16118962,477494,125185,5889,热血|战斗,1
江户川柯南失踪事件～史上最糟糕的两天～,9.5,3492261,3737583,43777,1773,漫画改|推理|智斗,0
W'Z,8.5,7890113,476525,72565,2012,战斗|原创,1
Ange Vierge,8.2,5991968,474772,144554,534,奇幻|战斗,0
蜡笔小新 第二季（中文）,9.8,106318392,1401292,925205,7246,搞笑,1
白兔糖,9.8,4601908,483149,97635,5320,日常|治愈,0
恶魔之谜,9.3,4497194,472266,107439,3490,校园,0
元气囝仔,9.8,4636848,482660,92707,7081,治愈,0
偶像荣耀/IDOLY PRIDE,9.8,4776357,471680,55874,6373,原创|偶像|奇幻,1
头文字D First Stage,9.8,20982267,590420,566278,4985,时泪|运动|热血,0
NEKOPARA EXTRA 小猫篇（猫娘乐园）,9.7,3316945,469791,69740,4506,萌系|日常|治愈|游戏改,0
姐姐来了,9.5,17375926,468716,74134,2408,日常,0
剧场版 阿松,9.8,991967,716487,28159,3336,日常|漫画改|搞笑,1
花牌情缘 第三季,7.8,6787376,574354,78844,9344,漫画改|热血|恋爱|少女,1
巴哈姆特之怒 GENESIS,9.5,5006348,615809,99154,2685,奇幻|魔法|神魔|架空,0
宝石幻想 光芒重现,9.6,5572402,464649,85932,4900,校园|魔法|原创|日常,1
池袋西口公园,7.2,4983248,462899,37423,4780,小说改|推理,1
BanG Dream! 梦想协奏曲 电影演唱会,9.8,891017,671415,23903,3969,音乐|社团|少女|声控,1
你看起来很好吃,9.8,3448993,460895,79661,8384,治愈,0
進擊的巨人 第三季 Part.2（僅限台灣地區）,9.8,4237728,1304215,103967,20523,漫画改|热血|奇幻|战斗,0
战翼的希格德莉法,9.1,5276352,459432,54619,4570,原创|科幻,1
在世界尽头咏唱恋曲的少女YU-NO,6.8,2156470,459324,18004,1672,游戏改|科幻|恋爱|声控,1
真实之泪,9.3,4050514,459213,227249,3919,校园|治愈|恋爱|游戏改,0
怪盗基德,9.8,7935155,680388,111057,3892,漫画改|智斗,0
猎魔武士/GIBIATE,4,6810816,456101,49821,3008,原创|战斗|架空,1
机动战士高达00,9.6,12781100,516794,223690,4666,科幻|热血|机战,0
神薙,9.4,2659566,455834,55535,2893,日常,0
黄金神威,9.8,7345438,646201,71118,5272,漫画改|搞笑|冒险|历史,1
重创的伤口,6.3,4356003,454994,16647,956,奇幻|声控|战斗,1
蜡笔小新 第六季（中文）,9.8,42586873,1401293,434915,4748,搞笑,1
Charlotte SP,9.7,12579730,4170034,172008,4908,奇幻|校园,0
苍之骑士团,8.5,4732584,454231,25150,1444,游戏改|战斗|架空,1
狼与香辛料 第二季,9.8,4532411,1157089,197046,9438,奇幻|日常|治愈|小说改,0
悠哉日常大王 Repeat OAD,9.7,3996007,1554707,23435,2395,少女|日常,0
Re：从零开始休息时间,9.3,44927311,8647289,232410,2882,小说改|架空|穿越|冒险,0
野良神 ARAGOTO OAD,9.7,14937338,3903496,380349,3711,奇幻|推理,0
K MISSING KINGS,9.4,7504483,3027093,197375,1792,奇幻|战斗|声控,0
凉宫春日的忧郁 2006,9.7,2363809,1177712,23621,3213,时泪|奇幻|搞笑|科幻,1
SOLA,9.4,2508882,446159,65949,2366,治愈|奇幻|催泪,0
伪恋 OAD,9.2,6952803,2080168,158982,1472,校园,0
只要長得可愛，即使是變態你也喜歡嗎？（僅限台灣地區）,9.3,1162724,445153,40607,3185,小说改|校园|恋爱,0
机甲少女 FRAME ARMS GIRL,9.1,5894256,443799,196398,811,机战|科幻|原创,0
黑子的篮球 第2期,9.2,15285651,1207243,924421,1730,运动|热血|声控|社团,1
少女们向荒野进发,7.6,8449845,453283,274689,632,校园,0
叛逆性百万亚瑟王,8.1,6038034,499932,33513,2286,奇幻|战斗|游戏改|架空,1
悠久之翼,9.7,3097342,464171,107987,2578,催泪|校园|恋爱,0
无头骑士异闻录×2 结,9.4,9911553,1694812,404869,2900,奇幻|日常|声控,0
黑塔利亚 The World Twinkle 第6期,9.7,22171675,990505,447829,3227,萌系|日常|泡面|声控,0
浪客剑心 追忆篇,9.9,2002185,627405,20555,7186,漫画改|战斗|催泪|历史,1
兽娘动物园,9.7,8039918,465839,269955,8251,萌系|日常|架空,1
搞笑漫画日和,9.3,7947309,534040,49883,1370,搞笑|泡面,0
凉宫春日的消失,9.9,1634915,1177712,54035,11118,搞笑|奇幻|校园|日常,1
零之使魔F,9.3,20731603,1430798,655975,3321,奇幻|日常|战斗|小说改,0
未确认进行式,9.7,5973048,697898,71764,5549,漫画改|萌系|搞笑,0
覆面系 NOISE,8.4,6985500,432537,196796,962,恋爱|音乐|少女|漫画改,0
王之逆袭：意志的继承者,6.6,6261932,432474,25117,1879,奇幻|战斗|冒险|架空,1
重神机潘多拉,6.6,6966608,489483,100450,4910,机战|原创|科幻,1
写真女友,9.1,9645732,429443,228200,1727,日常|声控|游戏改,0
宅饮,9.3,6721654,427752,65291,1888,日常|美食|漫画改,0
Concrete Revolutio 超人幻想 第一季,9.5,8158928,498876,167209,1600,热血|奇幻|战斗|魔法,0
宇宙战舰提拉米斯,9.2,10477347,466623,64402,2336,搞笑|机战|科幻,0
EVA 新世纪福音战士新剧场版1.11：序,9.7,7290512,1839790,94949,4703,科幻|机战|战斗,0
偶像大师 灰姑娘女孩,9.3,7368070,543464,224288,1175,音乐|偶像|励志|少女,0
春宵苦短，少女前进吧,9.7,2825361,423631,48300,9197,恋爱|奇幻,1
吸血鬼骑士,9.2,11208707,486791,295413,1505,奇幻|少女|乙女|神魔,0
牵牛花与加濑同学。,9.8,1935330,420653,50482,6726,校园|日常|漫画改,1
革命机Valvrave,9.8,7338972,420481,230061,95472,机战|科幻|战斗|原创,0
星合之空,9.7,7531014,418407,122269,12442,原创|运动|校园,1
夏目友人帐 第五季 特别篇,9.8,4043649,5319444,40337,2750,奇幻|日常|治愈,1
青春生存游戏,9.2,10542969,416952,596362,1412,热血|校园|战斗|少女,0
食梦者,9.8,5182836,451587,183284,4415,日常|热血|励志|职场,1
黄金神威 第三季,9.9,7159662,646201,76066,12316,漫画改|冒险|历史|搞笑,1
白猫计划 零之纪元,4.9,7353973,414888,68820,5958,游戏改|战斗|恋爱|奇幻,1
异世界居酒屋～古都阿伊特力亚的居酒屋阿信～,9.2,13249241,414494,143378,2651,小说改|美食|架空,0
Love Live! Sunshine!! 第二季,9.4,6468926,1258618,271682,5771,音乐|校园|偶像|社团,0
阿尔蒂,9.6,5293025,410855,64105,6375,漫画改|日常|治愈,1
亚尔斯兰战记,9.2,22440571,621004,788795,1414,热血|智斗|战斗|架空,0
无法逃离的背叛,9,3540890,410697,52754,1138,奇幻,0
花牌情缘,8.6,4792382,574354,111146,2851,少女|运动|校园|热血,0
厨神小当家,5,8743873,693207,108505,7759,漫画改|奇幻|冒险|美食,1
冷然之天秤,9.4,7751089,403718,122459,1905,乙女|游戏改,0
寻找失去的未来,9,3125799,412456,80111,1664,校园|穿越,0
电器街的漫画店,9.5,11246602,401446,278518,1784,萌系|搞笑|日常|治愈,0
龙的牙医,9.6,3409707,399250,53091,2999,奇幻|战斗|原创|架空,0
机动战士高达SEED HD,9.6,18550201,483220,459861,5483,科幻|机战,0
心灵的声音,9.7,21546264,396645,77043,1632,,0
满溢的水果挞,9.6,3725666,396127,43651,3708,漫画改|日常|萌系|偶像,1
田中君总是如此慵懒小剧场,9.5,16459021,610979,10932,791,日常,0
S.A特优生,9.2,808933,393431,6720,1473,日常|少女,1
聆听者 / LISTENERS,7.7,5417381,392084,52411,3266,原创|音乐|热血,1
肆式青春,8.2,6577431,0,75872,8876,动画,1
浪客剑心 新京都篇,7.8,769537,627405,3852,339,战斗|历史,1
今天开始做魔王 第一季,9.2,7045987,476640,54984,1212,奇幻|神魔|架空|穿越,1
企鹅公路,9.8,3400195,0,73142,10518,奇幻|动画|冒险|小说改,1
网球王子,9.6,21310910,618464,686995,3198,校园|运动|奇幻,1
好想告诉你 第二季,9.6,9695731,977981,366094,2667,少女|校园|治愈|催泪,0
Q弟侦探因幡,9.7,3880827,387748,58117,1649,萌系|搞笑|日常,0
未来的未来,9.5,5967597,0,39021,5262,奇幻|动画,1
付丧神出租中,9.5,5541600,385921,56564,2426,小说改|治愈|神魔,0
BEM,8.4,4879275,399226,40299,2904,漫画改|战斗|奇幻,1
魔笛MAGI 第二季,9.6,23121196,1112815,463904,2906,奇幻|战斗|架空|冒险,0
滑头鬼之孙 第二季,9.6,8048922,1010597,97945,3296,奇幻|战斗|热血|声控,0
动画同好会,8.6,4812499,382092,167483,2668,校园|社团|原创|搞笑,0
发条精灵战记 天镜的极北之星,9.1,8308926,381863,134263,1177,奇幻|战斗|架空,0
人类衰退之后,9.8,2322501,384073,25621,3356,科幻|日常|小说改,0
妖狐×仆SS SP,9.7,4212035,1666208,78696,1716,恋爱,0
中二病也要谈恋爱！恋 Lite,9.5,6997126,4399771,55691,1638,恋爱|奇幻|战斗,0
奇幻☆怪盗,6.4,6543688,378886,68891,3355,小说改|奇幻|恋爱,1
怪盗基德1412,9.8,14244292,680388,191734,5310,漫画改|智斗,0
浪客剑心 星霜篇,8,572069,627405,3337,458,催泪|战斗|历史,1
钢壳都市雷吉欧斯,8,2740788,374283,34557,1144,科幻|热血|战斗|架空,0
若能与你共乘海浪之上,8.9,2807516,0,29394,4944,爱情|奇幻|动画,1
EVA 新世纪福音战士新剧场版3.33：Q,8.9,6804313,1839799,120049,6602,机战|科幻|战斗,0
超级弹丸论破2.5 狛枝凪斗与世界的破坏者,9.6,4041712,369965,59185,1815,推理,0
RAIL WARS!-日本国有铁道公安队-,8.8,4728265,369584,84942,2328,小说改|职场,0
迷糊餐厅 WORKING!!!,9.7,13276865,787218,334138,2805,搞笑|日常|声控|美食,1
田中君总是如此慵懒 特典,9.7,5139276,610979,17631,916,搞笑|治愈,0
社长，战斗时间到！,6.1,6131766,366001,56771,6512,游戏改|奇幻|战斗|职场,1
灼眼的夏娜III -Final-,9.4,6361526,1340090,412783,3134,战斗|热血|小说改|奇幻,0
LOST SONG 失落的歌谣,9.4,5781223,365073,119478,11811,音乐|原创|架空,0
泽塔奥特曼（中配）,9.3,2349314,1902930,11880,614,热血|战斗|科幻|特摄,0
笑容的代价,4.2,6511150,364202,53305,8737,科幻|战斗|原创|机战,1
魔法科高校的劣等生 简单易懂的魔法科！,4.6,7569727,1628255,10777,3206,校园|搞笑|战斗|日常,0
番剧茶会,8.9,4817737,362260,43807,1552,,0
DOG DAYS,9.3,2789362,424585,80827,1128,少女|战斗|热血|声控,1
四月是你的谎言 OAD,9.7,5682707,4877058,111162,3280,催泪|少女,0
薄樱鬼,9.2,3959520,420776,155544,744,历史|少女|声控|乙女,0
长门有希酱的消失,9.2,8750118,361534,322378,1996,日常|少女|治愈,0
初音岛,9.4,2656593,471414,49830,865,游戏改|日常|校园|恋爱,0
世界魔女出发！,9.3,1791238,383443,3915,476,漫画改|日常|少女,1
灼眼的夏娜II -Second-,9.1,6218235,1340090,583514,1908,校园|战斗|热血|小说改,0
武装少女,9.2,5598997,357312,59905,3057,校园|战斗|漫画改,1
玻璃之花与崩坏的世界,9,3390400,356383,46782,1265,原创|治愈|架空,0
Little Busters! ～Refrain～,9.8,3244254,1137013,72057,5204,校园|励志|游戏改,0
中间管理录利根川,9.6,9540445,354714,84147,4680,搞笑|日常|励志|职场,1
+TIC模型姐妹,9.6,2945465,354259,21520,3232,萌系|搞笑|日常,0
猫神八百万,9.6,2062218,357642,20362,1247,萌系|奇幻|日常|治愈,0
魔法使的新娘（僅限台灣地區）,9.5,1165848,374298,27708,3540,恋爱|奇幻|魔法|漫画改,0
三颗星彩色冒险,9.7,4779409,352183,139838,7581,萌系|漫画改|搞笑,0
剧场版 BEM BECOME HUMAN,9,454651,399226,2527,470,战斗|奇幻|漫画改,1
RobiHachi,9.5,5123047,351050,57701,3198,原创|冒险,1
厨病激发男孩,9.6,5255793,350544,82389,5513,小说改|搞笑|日常|校园,1
全部成为F -THE PERFECT INSIDER-,9.2,5915972,349814,117208,1715,科幻|智斗|推理,0
剧场版 悠哉日常大王 Vacation,9.9,2461880,1554708,58659,11160,漫画改|萌系|治愈|日常,1
黄金拼图,9.7,1841378,396002,72157,2566,萌系|日常|治愈,0
猫眼三姐妹,9.8,169109,346015,1309,2671,热血|少女|时泪,1
Punch Line,9.3,2441788,344937,6089,1463,搞笑|科幻|原创,1
EVA 新世纪福音战士新剧场版2.22：破,9.7,6841845,1839799,146279,5453,原创|科幻|机战|战斗,0
来自深渊 剧场版总集篇,9.9,3187623,796807,44941,7436,漫画改|奇幻|冒险|架空,1
萝球社！,9.3,3738999,368101,225712,1297,校园|萌系|运动|小说改,0
ANIMAYELL!,9.5,3254766,338158,58432,3084,萌系|校园|社团|运动,1
伯爵与妖精,9,3588271,338064,86412,589,奇幻|少女,0
鬼斩,8.8,7624680,337660,48053,362,奇幻|战斗,0
梅露可物语 : 无精打采的少年与瓶中少女,9.6,2927604,336559,27358,2151,萌系|游戏改|架空|冒险,1
佐賀偶像是傳奇（僅限港澳台地區）,9.8,2022763,338457,45844,5716,原创|搞笑|偶像,0
亚尔斯兰战记 风尘乱舞,9.1,5264305,621005,160667,791,热血|战斗|架空|冒险,0
DARKER THAN BLACK -流星的双子-,9.6,3867024,1458021,111635,4717,奇幻|科幻|战斗|热血,1
罪恶王冠 SP,8.6,7334512,3193552,13078,799,奇幻|战斗|热血,0
世界征服 谋略之星,9,5505661,337901,126107,1356,萌系|科幻,0
再见绝望先生,9.7,375059,371039,16233,2193,搞笑|日常,0
忍者终结者 SE,9.7,9424668,333664,175434,4052,热血|奇幻|战斗,0
魔法少女什么的已经够了啦。,9,6913522,398408,63054,714,萌系|日常|魔法,0
Free! -Eternal Summer-,9.7,5236273,1619637,229302,2510,校园|运动,1
普通攻擊是全體二連擊，這樣的媽媽你喜歡嗎？（僅限台灣地區）,6.3,694334,330802,21487,2187,小说改|奇幻|穿越,0
蜂蜜与四叶草,9.7,3668126,354453,56519,1983,萌系|恋爱|少女|治愈,0
琴浦小姐,9.3,6834603,328893,258578,3943,日常|催泪|校园|恋爱,0
魔法律事务所 第二季,8.6,2773907,328865,8563,777,漫画改|奇幻|魔法,1
异界群敌 代码重组,6.1,4292751,328085,32516,1484,游戏改|战斗|科幻|萌系,1
小森同学拒绝不了！,9.2,8453168,327912,59842,952,校园|日常|萌系,0
FORTUNE ARTERIAL -赤之约定-,9.1,1771258,340294,28551,1431,奇幻|日常|游戏改,0
BUDDY COMPLEX,9.4,5319355,325728,105657,1821,科幻|热血|机战|战斗,0
地狱少女 二笼,9.8,5072743,2067657,200522,3038,原创,1
珈百璃的堕落 SP,9.8,5849265,2928230,106940,4036,校园|日常|漫画改,0
便·当,9.4,6362976,324703,183851,2236,热血|战斗|校园|小说改,0
新樱花大战,8.4,4307115,354225,33573,1281,游戏改|机战|恋爱,1
黑之宣告,6.1,4425711,324056,127029,1319,机战|战斗|科幻,1
ALDNOAH.ZERO,9.1,5430414,339605,45377,4530,原创|科幻|架空|机战,1
CLANNAD ～AFTER STORY～另一个世界 杏篇,9.7,2179185,3139054,36606,4693,时泪|校园|治愈|催泪,0
放学后桌游俱乐部,9.3,3343742,322167,64062,3220,漫画改|校园|日常|社团,1
高达创形者,4.6,18628237,321529,292135,6345,热血|机战|社团|少儿,0
体操武士,9.8,3519463,321236,29076,6268,运动|搞笑|治愈|励志,1
Classroom☆Crisis,9.3,6643303,321169,131676,1238,萌系|奇幻|科幻|日常,0
Love Live！虹咲学园学园偶像同好会,9.8,5565619,318569,126478,8560,校园|偶像|音乐,1
ENDRO~!,9.8,2391015,318415,49065,4738,原创|奇幻|萌系|搞笑,1
Regalia 三圣星,8.6,4445763,317516,117688,527,机战|战斗|架空,0
学生会的一己之见 Lv.2,9.8,3449622,804654,58977,3811,小说改|搞笑|日常|校园,0
命运石之门 境界面上的迷失之链,9.7,4284714,1963791,22426,2265,科幻|穿越,0
梦色蛋糕师,9.8,14388485,316433,360169,2611,少女|美食|奇幻|日常,0
我家有个狐仙大人,9.6,1908746,316031,21107,1159,少女,0
四畳半神话大系,9.8,2433680,315792,35446,6275,日常|治愈,0
×××HOLiC 继,9.8,4549343,1388978,111107,2710,奇幻,0
未来都市No.6,9.5,2611609,315243,89992,4899,小说改|科幻,0
高达创形者 再起,9.4,12802335,564692,120861,7907,原创|热血|科幻|机战,0
无畏魔女,8.6,4500440,316853,80816,451,战斗|机战|原创,0
路人超能100 REIGEN～不为人知的奇迹灵能者～（OVA）,9.7,6098538,4127649,47940,3223,搞笑|战斗,1
沒有黃段子的無聊世界（僅限港澳台地區）,9.3,48285366,311060,2980874,1689,日常|校园,0
Dance with Devils,7.9,7030644,310795,375420,405,校园|乙女,0
影之诗,3.5,6675870,309470,144842,12903,游戏改|少儿,1
攀岩少女！,9,3559717,308984,31570,2277,漫画改|运动,1
结城友奈是勇者 鹫尾须美之章&勇者之章,9.6,4581616,536181,82809,4751,少女|魔法|原创|冒险,0
野良神 OAD,9.6,10985422,3903497,261286,2394,奇幻|日常,0
CLANNAD 另一个世界 智代篇,9.8,2169292,3139054,28205,5120,校园|治愈|时泪|催泪,0
光之战记－ZUERST－,9.4,2881828,303010,16690,2620,奇幻|战斗|架空|游戏改,1
三者三叶,9.6,4616670,305360,158473,1439,萌系|校园|日常|治愈,0
结城友奈是勇者,9.6,2566577,536181,63367,4288,战斗|魔法|冒险,0
EVA 新世纪福音战士剧场版：Air / 真心为你,9.6,5975697,1839799,92940,5288,科幻|机战|战斗,0
工作细胞（中配版）,9.7,19283340,8925630,136791,4547,漫画改|日常|战斗|搞笑,1
Lostorage incited WIXOSS,8.9,3883617,301454,76803,619,,0
机动战士高达SEED Destiny HD,9.1,18553074,483219,511202,4534,科幻|机战,0
剧场版总集篇 OVERLORD 不死者之王,9.3,15333277,8682486,114216,2464,奇幻|战斗|魔法,0
堀桑与宫村君,9.8,3697113,299267,18950,2566,恋爱,0
富豪刑警 Balance:UNLIMITED（僅限港澳台地區）,8.2,354914,299134,6897,925,小说改|搞笑|推理,0
命运石之门 聪明睿智的认知计算,9.7,4027778,1963791,22190,1734,科幻,0
OVERLORD Ⅱ SP,9.5,28425555,8682487,24855,3900,职场|架空,0
踏切时间,9.7,6270254,297494,30041,4079,日常|泡面,0
乒乓,9.8,4236984,297331,41505,11615,漫画改|校园|运动|热血,1
女神异闻录4,9.7,4543629,297624,111361,1776,热血|奇幻|校园|战斗,1
URAHARA,8.2,2394370,297159,31325,1146,萌系|奇幻|治愈,0
夏日大作战,9.5,1983919,296341,70600,6731,热血|治愈,1
希德尼娅的骑士 第一季,9.7,6209168,351761,102717,2694,热血|科幻|机战|冒险,0
快要坏掉的八音盒,9.6,2117546,360585,43587,1032,催泪|少女|治愈,0
龙珠超：布罗利,9.8,10292591,324020,203249,20208,动作|奇幻|动画,1
鹿枫堂,9.7,5483807,302798,61138,2973,少女,0
巴哈姆特之怒 VIRGIN SOUL,7,10231345,615809,247826,4493,奇幻|战斗|魔法|架空,0
魔术士欧菲流浪之旅 基姆拉克篇,7.2,2187268,323164,2863,338,小说改|奇幻|战斗|冒险,1
KANON / 雪之少女（京都版）,9.7,1798199,325031,78675,3366,少女|治愈|催泪,0
和歌子酒 动画,9.6,13144315,291496,56151,1583,日常|泡面|治愈|美食,0
UQ HOLDER！悠久持有者 OAD,9,4052074,1173509,24064,646,热血|战斗|漫画改,0
