番剧名称,评分,播放量,追番人数,弹幕总数,评分人数,类型,是否为大会员
枕男子,9,948825,200708,4412,550,日常|乙女,0
甘城光辉游乐园 SP 激动人心小剧场,9.6,3490905,2163759,51065,1370,日常|治愈,0
他和她的故事,9.6,2897267,199642,81286,1093,恋爱|少女|日常,0
校园迷糊大王,9.8,2595836,211023,59886,2510,搞笑|日常,0
君吻Pure Rouge,8.5,1545450,198304,29710,1013,日常|恋爱|校园,0
魔法少女☆伊莉雅 2wei Herz! SP,9.2,4238455,1941164,18914,856,萌系|奇幻|日常,0
江户盗贼团五叶,9.7,1206307,193212,42287,1255,日常|历史,0
你遭難了嗎？（僅限港澳台地區）,9.5,1249755,190338,14909,1611,漫画改|搞笑|萌系|日常,0
空罐少女,9.1,1666579,188595,67263,782,日常,0
零之使魔～三美姬的轮舞～OVA,9.3,1992441,1430810,8143,618,奇幻|战斗|日常|架空,0
东京地震8.0,9.7,681452,186886,13321,2315,日常|催泪|原创,0
学园天堂,9.4,2491789,182662,93811,341,日常,0
黑塔利亚 World Series 第4期,9.6,10488640,990513,576127,1404,萌系|日常|声控|泡面,0
面包带来和平！,8.8,3601449,179966,34020,327,萌系|校园|日常|治愈,0
大叔与棉花糖,9,6112330,170843,49265,536,日常|泡面|萌系,0
我们的存在,9.4,874674,168278,23345,632,日常|少女|治愈|恋爱,0
时间旅行少女,8.6,2052299,167086,67417,191,奇幻|日常,0
玛莉亚†狂热,9.5,2101226,179645,56040,929,搞笑|日常,0
早安恋味糕点店,7.7,1905898,166909,30776,279,恋爱|校园|日常,0
麻辣教师GTO,9.8,6857599,164445,184635,3340,时泪|搞笑|日常|热血,0
调酒师,9.7,749994,164162,5184,841,日常|治愈,0
东之伊甸,9.1,1241010,174544,21753,912,奇幻|日常|治愈|智斗,0
爱丽丝学园,9.8,3066715,161470,81910,1226,奇幻|日常|少女,0
心跳回忆 ONLY LOVE,9.4,2705405,165553,86536,755,萌系|日常|治愈,0
HELLO!! 黄金拼图,9.7,2028440,396008,119511,1779,校园|日常|治愈,0
偶像选举,8,3032089,155199,50309,246,偶像|音乐|日常,0
魔法少女什么的已经够了啦。第二季,9.1,2789644,398439,16262,581,萌系|魔法|日常|泡面,0
A CHANNEL,9.7,1129875,158230,28253,1170,萌系|日常|校园|治愈,0
音乐少女,7.8,2741179,152611,30345,736,搞笑|音乐|偶像|日常,0
伯纳德小姐说。,9.2,2094811,151198,8011,392,漫画改|日常|泡面,0
MYSELF;YOURSELF,9.4,1336661,150732,33766,1007,日常|治愈,0
屁屁吾郎,8.7,6290521,149963,94408,530,日常|泡面,0
CANDY BOY,9.8,1824923,152504,41760,1619,日常,0
南家三姐妹 再来一碗,8.8,3707137,643003,156964,1510,萌系|搞笑|日常,0
GJ部@,9.8,1448021,835501,45780,2156,搞笑|日常|校园|萌系,0
灼眼的夏娜 OVA 恋爱与温泉的校外学习！,9.3,913262,1340107,33703,394,校园|热血|小说改|奇幻,0
当女孩遇到熊,6.7,1346687,170036,25297,2320,日常|治愈,0
我们这一家 新篇,9.7,6418537,205550,116178,480,日常,0
温泉幼精箱根酱,8.1,3579823,140494,33573,212,萌系|日常|奇幻,0
凉风,8.7,2574896,137849,26958,521,日常|少女,0
草莓棉花糖,9.6,1571599,141377,53167,1198,萌系|日常|治愈,0
南家三姐妹 欢迎回来,9.5,3178634,643003,95195,1337,萌系|搞笑|日常,0
银之匙 Silver Spoon 第二季,9.8,5044572,301878,92954,3224,日常|热血|校园|美食,0
魔法学园MA,9.1,200639,130540,301,259,萌系|日常,0
与汪汪喵喵同居的开心日常,9.8,4687498,132175,3132,2998,日常|萌系|治愈|漫画改,0
白色相簿 下半篇章,9.5,1091365,702033,19145,1206,日常|恋爱|游戏改,1
